DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
5/22/20 11:45,4135001,HmiyD2TTLFNqkNe,30.58,60.63,1.05
5/22/20 12:00,4135001,HmiyD2TTLFNqkNe,30.82,62.21,1.03
5/22/20 12:15,4135001,HmiyD2TTLFNqkNe,30.75,57.93,0.81
5/22/20 12:30,4135001,HmiyD2TTLFNqkNe,30.92,54.40,0.76
5/22/20 12:45,4135001,HmiyD2TTLFNqkNe,31.41,55.89,0.92
5/22/20 13:00,4135001,HmiyD2TTLFNqkNe,31.32,54.86,0.81
5/22/20 13:15,4135001,HmiyD2TTLFNqkNe,31.90,58.45,0.83
5/22/20 13:30,4135001,HmiyD2TTLFNqkNe,31.85,57.86,0.81
5/22/20 13:45,4135001,HmiyD2TTLFNqkNe,31.63,53.53,0.69
5/22/20 14:00,4135001,HmiyD2TTLFNqkNe,31.88,54.66,0.76
5/22/20 14:15,4135001,HmiyD2TTLFNqkNe,32.31,55.09,0.61
5/22/20 14:30,4135001,HmiyD2TTLFNqkNe,32.15,52.97,0.81
5/22/20 14:45,4135001,HmiyD2TTLFNqkNe,32.80,56.02,0.78
5/22/20 15:00,4135001,HmiyD2TTLFNqkNe,33.00,55.63,0.73
5/22/20 15:15,4135001,HmiyD2TTLFNqkNe,32.57,51.30,0.47
5/22/20 15:30,4135001,HmiyD2TTLFNqkNe,32.31,43.59,0.35
5/22/20 15:45,4135001,HmiyD2TTLFNqkNe,32.01,43.13,0.32
5/22/20 16:00,4135001,HmiyD2TTLFNqkNe,31.30,39.08,0.22
5/22/20 16:15,4135001,HmiyD2TTLFNqkNe,30.80,37.03,0.20
5/22/20 16:30,4135001,HmiyD2TTLFNqkNe,30.21,34.96,0.16
5/22/20 16:45,4135001,HmiyD2TTLFNqkNe,29.85,33.62,0.14
5/22/20 17:00,4135001,HmiyD2TTLFNqkNe,29.57,32.48,0.11
5/22/20 17:15,4135001,HmiyD2TTLFNqkNe,29.30,31.36,0.08
5/22/20 17:30,4135001,HmiyD2TTLFNqkNe,29.10,30.15,0.06
5/22/20 17:45,4135001,HmiyD2TTLFNqkNe,28.83,29.10,0.04
5/22/20 18:00,4135001,HmiyD2TTLFNqkNe,28.51,28.12,0.02
5/22/20 18:15,4135001,HmiyD2TTLFNqkNe,28.18,27.25,0.01
5/22/20 18:30,4135001,HmiyD2TTLFNqkNe,28.04,26.63,0.00
5/22/20 18:45,4135001,HmiyD2TTLFNqkNe,27.86,26.24,0.00
5/22/20 19:00,4135001,HmiyD2TTLFNqkNe,27.59,25.91,0.00
5/22/20 19:15,4135001,HmiyD2TTLFNqkNe,27.36,25.70,0.00
5/22/20 19:30,4135001,HmiyD2TTLFNqkNe,27.14,25.59,0.00
5/22/20 19:45,4135001,HmiyD2TTLFNqkNe,26.94,25.37,0.00
5/22/20 20:00,4135001,HmiyD2TTLFNqkNe,26.86,25.15,0.00
5/22/20 20:15,4135001,HmiyD2TTLFNqkNe,26.77,25.01,0.00
5/22/20 20:30,4135001,HmiyD2TTLFNqkNe,26.65,24.93,0.00
5/22/20 20:45,4135001,HmiyD2TTLFNqkNe,26.53,24.91,0.00
5/22/20 21:00,4135001,HmiyD2TTLFNqkNe,26.48,24.96,0.00
5/22/20 21:15,4135001,HmiyD2TTLFNqkNe,26.42,25.21,0.00
5/22/20 21:30,4135001,HmiyD2TTLFNqkNe,26.35,25.23,0.00
5/22/20 21:45,4135001,HmiyD2TTLFNqkNe,24.90,24.78,0.00
5/22/20 22:00,4135001,HmiyD2TTLFNqkNe,23.98,23.40,0.00
5/22/20 22:15,4135001,HmiyD2TTLFNqkNe,23.56,22.71,0.00
5/22/20 22:30,4135001,HmiyD2TTLFNqkNe,23.55,22.65,0.00
5/22/20 22:45,4135001,HmiyD2TTLFNqkNe,23.21,21.72,0.00
5/22/20 23:00,4135001,HmiyD2TTLFNqkNe,22.36,20.86,0.00
5/22/20 23:15,4135001,HmiyD2TTLFNqkNe,21.64,20.33,0.00
5/22/20 23:30,4135001,HmiyD2TTLFNqkNe,21.56,20.21,0.00
5/22/20 23:45,4135001,HmiyD2TTLFNqkNe,21.61,20.35,0.00
5/23/20 0:00,4135001,HmiyD2TTLFNqkNe,21.72,20.47,0.00
5/23/20 0:15,4135001,HmiyD2TTLFNqkNe,21.71,20.60,0.00
5/23/20 0:30,4135001,HmiyD2TTLFNqkNe,21.62,20.55,0.00
5/23/20 0:45,4135001,HmiyD2TTLFNqkNe,21.58,20.51,0.00
5/23/20 1:00,4135001,HmiyD2TTLFNqkNe,21.46,20.41,0.00
5/23/20 1:15,4135001,HmiyD2TTLFNqkNe,21.47,20.32,0.00
5/23/20 1:30,4135001,HmiyD2TTLFNqkNe,21.53,20.32,0.00
5/23/20 1:45,4135001,HmiyD2TTLFNqkNe,21.67,20.44,0.00
5/23/20 2:00,4135001,HmiyD2TTLFNqkNe,21.74,20.50,0.00
5/23/20 2:15,4135001,HmiyD2TTLFNqkNe,21.77,20.56,0.00
5/23/20 2:30,4135001,HmiyD2TTLFNqkNe,21.85,20.59,0.00
5/23/20 2:45,4135001,HmiyD2TTLFNqkNe,21.89,20.53,0.00
5/23/20 3:00,4135001,HmiyD2TTLFNqkNe,21.88,20.39,0.00
5/23/20 3:15,4135001,HmiyD2TTLFNqkNe,21.90,20.63,0.00
5/23/20 3:30,4135001,HmiyD2TTLFNqkNe,21.96,20.91,0.00
5/23/20 3:45,4135001,HmiyD2TTLFNqkNe,22.03,21.03,0.00
5/23/20 4:00,4135001,HmiyD2TTLFNqkNe,22.13,21.09,0.00
5/23/20 4:15,4135001,HmiyD2TTLFNqkNe,22.14,21.17,0.00
5/23/20 4:30,4135001,HmiyD2TTLFNqkNe,22.05,21.14,0.00
5/23/20 4:45,4135001,HmiyD2TTLFNqkNe,21.97,21.07,0.00
5/23/20 5:00,4135001,HmiyD2TTLFNqkNe,21.92,21.01,0.00
5/23/20 5:15,4135001,HmiyD2TTLFNqkNe,21.90,20.99,0.00
5/23/20 6:45,4135001,HmiyD2TTLFNqkNe,22.34,22.09,0.05
5/23/20 7:00,4135001,HmiyD2TTLFNqkNe,22.41,22.99,0.07
5/23/20 7:15,4135001,HmiyD2TTLFNqkNe,22.74,24.90,0.15
5/23/20 7:30,4135001,HmiyD2TTLFNqkNe,23.20,27.91,0.23
5/23/20 7:45,4135001,HmiyD2TTLFNqkNe,23.52,30.98,0.27
5/23/20 8:00,4135001,HmiyD2TTLFNqkNe,23.90,33.29,0.32
5/23/20 8:15,4135001,HmiyD2TTLFNqkNe,24.71,38.04,0.49
5/23/20 8:30,4135001,HmiyD2TTLFNqkNe,25.81,43.59,0.59
5/23/20 8:45,4135001,HmiyD2TTLFNqkNe,26.37,43.81,0.57
5/23/20 9:00,4135001,HmiyD2TTLFNqkNe,26.85,44.58,0.61
5/23/20 9:15,4135001,HmiyD2TTLFNqkNe,27.27,46.69,0.66
5/23/20 9:30,4135001,HmiyD2TTLFNqkNe,27.64,47.79,0.62
5/23/20 9:45,4135001,HmiyD2TTLFNqkNe,27.70,45.23,0.71
5/23/20 10:00,4135001,HmiyD2TTLFNqkNe,28.07,48.96,0.67
5/23/20 10:15,4135001,HmiyD2TTLFNqkNe,28.02,47.41,0.64
5/23/20 10:30,4135001,HmiyD2TTLFNqkNe,28.12,48.69,0.61
5/23/20 10:45,4135001,HmiyD2TTLFNqkNe,28.60,49.08,0.82
5/23/20 11:00,4135001,HmiyD2TTLFNqkNe,28.87,52.90,0.80
5/23/20 11:15,4135001,HmiyD2TTLFNqkNe,29.50,56.46,0.97
5/23/20 11:30,4135001,HmiyD2TTLFNqkNe,30.03,59.88,0.98
5/23/20 11:45,4135001,HmiyD2TTLFNqkNe,30.45,60.19,1.00
5/23/20 12:00,4135001,HmiyD2TTLFNqkNe,30.61,58.55,0.96
5/23/20 12:15,4135001,HmiyD2TTLFNqkNe,31.27,63.34,1.11
5/23/20 12:30,4135001,HmiyD2TTLFNqkNe,31.13,65.55,0.95
5/23/20 12:45,4135001,HmiyD2TTLFNqkNe,31.11,58.53,0.67
5/23/20 13:00,4135001,HmiyD2TTLFNqkNe,31.30,55.54,0.79
5/23/20 13:15,4135001,HmiyD2TTLFNqkNe,32.27,58.09,0.89
5/23/20 13:30,4135001,HmiyD2TTLFNqkNe,32.17,59.10,0.94
5/23/20 13:45,4135001,HmiyD2TTLFNqkNe,32.82,62.58,0.99
5/23/20 14:00,4135001,HmiyD2TTLFNqkNe,33.14,60.39,0.78
5/23/20 14:15,4135001,HmiyD2TTLFNqkNe,32.61,53.16,0.59
5/23/20 14:30,4135001,HmiyD2TTLFNqkNe,32.75,51.33,0.55
5/23/20 14:45,4135001,HmiyD2TTLFNqkNe,32.60,48.28,0.51
5/23/20 15:00,4135001,HmiyD2TTLFNqkNe,32.41,46.37,0.40
5/23/20 15:15,4135001,HmiyD2TTLFNqkNe,32.66,46.35,0.49
5/23/20 15:30,4135001,HmiyD2TTLFNqkNe,33.29,49.76,0.63
5/23/20 15:45,4135001,HmiyD2TTLFNqkNe,33.34,49.51,0.54
5/23/20 16:00,4135001,HmiyD2TTLFNqkNe,33.42,48.91,0.49
5/23/20 16:15,4135001,HmiyD2TTLFNqkNe,32.67,47.12,0.45
5/23/20 16:30,4135001,HmiyD2TTLFNqkNe,32.16,43.64,0.39
5/23/20 16:45,4135001,HmiyD2TTLFNqkNe,31.89,41.18,0.30
5/23/20 17:00,4135001,HmiyD2TTLFNqkNe,31.27,37.79,0.25
5/23/20 17:15,4135001,HmiyD2TTLFNqkNe,30.81,35.77,0.21
5/23/20 17:30,4135001,HmiyD2TTLFNqkNe,30.17,33.88,0.15
5/23/20 17:45,4135001,HmiyD2TTLFNqkNe,29.63,32.23,0.11
5/23/20 18:00,4135001,HmiyD2TTLFNqkNe,29.49,31.52,0.09
5/23/20 18:15,4135001,HmiyD2TTLFNqkNe,29.02,29.91,0.04
5/23/20 18:30,4135001,HmiyD2TTLFNqkNe,28.47,27.99,0.01
5/23/20 18:45,4135001,HmiyD2TTLFNqkNe,28.14,26.83,0.00
5/23/20 19:00,4135001,HmiyD2TTLFNqkNe,27.83,26.22,0.00
5/23/20 19:15,4135001,HmiyD2TTLFNqkNe,27.59,25.79,0.00
5/23/20 19:30,4135001,HmiyD2TTLFNqkNe,27.35,25.63,0.00
5/23/20 19:45,4135001,HmiyD2TTLFNqkNe,27.17,25.59,0.00
5/23/20 20:00,4135001,HmiyD2TTLFNqkNe,26.93,25.40,0.00
5/23/20 20:15,4135001,HmiyD2TTLFNqkNe,26.74,25.14,0.00
5/23/20 20:30,4135001,HmiyD2TTLFNqkNe,26.54,24.72,0.00
5/23/20 20:45,4135001,HmiyD2TTLFNqkNe,26.38,24.44,0.00
5/23/20 21:00,4135001,HmiyD2TTLFNqkNe,26.25,24.09,0.00
5/23/20 21:15,4135001,HmiyD2TTLFNqkNe,26.09,23.79,0.00
5/23/20 21:30,4135001,HmiyD2TTLFNqkNe,26.04,24.02,0.00
5/23/20 22:00,4135001,HmiyD2TTLFNqkNe,25.77,23.73,0.00
5/23/20 22:15,4135001,HmiyD2TTLFNqkNe,25.65,23.45,0.00
5/23/20 22:30,4135001,HmiyD2TTLFNqkNe,25.49,23.10,0.00
5/23/20 22:45,4135001,HmiyD2TTLFNqkNe,25.34,22.98,0.00
5/23/20 23:00,4135001,HmiyD2TTLFNqkNe,25.13,22.68,0.00
5/23/20 23:15,4135001,HmiyD2TTLFNqkNe,24.97,22.49,0.00
5/23/20 23:30,4135001,HmiyD2TTLFNqkNe,24.84,22.51,0.00
5/23/20 23:45,4135001,HmiyD2TTLFNqkNe,24.82,22.47,0.00
5/24/20 0:00,4135001,HmiyD2TTLFNqkNe,24.69,22.18,0.00
5/24/20 0:15,4135001,HmiyD2TTLFNqkNe,24.54,21.89,0.00
5/24/20 0:30,4135001,HmiyD2TTLFNqkNe,24.33,21.63,0.00
5/24/20 0:45,4135001,HmiyD2TTLFNqkNe,24.25,21.66,0.00
5/24/20 1:00,4135001,HmiyD2TTLFNqkNe,24.22,21.78,0.00
5/24/20 1:15,4135001,HmiyD2TTLFNqkNe,24.21,21.77,0.00
5/24/20 1:30,4135001,HmiyD2TTLFNqkNe,24.31,22.22,0.00
5/24/20 1:45,4135001,HmiyD2TTLFNqkNe,24.47,22.92,0.00
5/24/20 2:00,4135001,HmiyD2TTLFNqkNe,24.57,23.15,0.00
5/24/20 2:15,4135001,HmiyD2TTLFNqkNe,24.61,22.75,0.00
5/24/20 2:30,4135001,HmiyD2TTLFNqkNe,24.40,22.16,0.00
5/24/20 2:45,4135001,HmiyD2TTLFNqkNe,24.10,21.32,0.00
5/24/20 3:00,4135001,HmiyD2TTLFNqkNe,24.01,21.19,0.00
5/24/20 3:15,4135001,HmiyD2TTLFNqkNe,23.98,21.25,0.00
5/24/20 3:30,4135001,HmiyD2TTLFNqkNe,23.97,21.36,0.00
5/24/20 3:45,4135001,HmiyD2TTLFNqkNe,23.96,21.60,0.00
5/24/20 4:00,4135001,HmiyD2TTLFNqkNe,23.92,21.47,0.00
5/24/20 4:15,4135001,HmiyD2TTLFNqkNe,23.90,21.49,0.00
5/24/20 4:30,4135001,HmiyD2TTLFNqkNe,23.78,21.24,0.00
5/24/20 4:45,4135001,HmiyD2TTLFNqkNe,23.66,20.76,0.00
5/24/20 5:00,4135001,HmiyD2TTLFNqkNe,23.62,20.64,0.00
5/24/20 5:15,4135001,HmiyD2TTLFNqkNe,23.49,20.41,0.00
5/24/20 5:30,4135001,HmiyD2TTLFNqkNe,23.32,20.19,0.00
5/24/20 5:45,4135001,HmiyD2TTLFNqkNe,23.25,20.09,0.00
5/24/20 6:00,4135001,HmiyD2TTLFNqkNe,23.15,20.11,0.01
5/24/20 6:15,4135001,HmiyD2TTLFNqkNe,23.36,20.84,0.03
5/24/20 6:30,4135001,HmiyD2TTLFNqkNe,23.67,22.09,0.05
5/24/20 6:45,4135001,HmiyD2TTLFNqkNe,24.02,23.69,0.09
5/24/20 7:00,4135001,HmiyD2TTLFNqkNe,24.42,25.75,0.15
5/24/20 7:15,4135001,HmiyD2TTLFNqkNe,24.86,28.00,0.21
5/24/20 7:30,4135001,HmiyD2TTLFNqkNe,25.39,30.64,0.27
5/24/20 7:45,4135001,HmiyD2TTLFNqkNe,25.92,33.56,0.32
5/24/20 8:00,4135001,HmiyD2TTLFNqkNe,26.23,35.40,0.37
5/24/20 8:15,4135001,HmiyD2TTLFNqkNe,26.31,35.31,0.36
5/24/20 8:30,4135001,HmiyD2TTLFNqkNe,26.68,38.64,0.54
5/24/20 8:45,4135001,HmiyD2TTLFNqkNe,26.76,39.07,0.36
5/24/20 9:00,4135001,HmiyD2TTLFNqkNe,27.15,40.40,0.57
5/24/20 9:15,4135001,HmiyD2TTLFNqkNe,27.40,41.32,0.42
5/24/20 9:30,4135001,HmiyD2TTLFNqkNe,27.86,43.69,0.56
5/24/20 9:45,4135001,HmiyD2TTLFNqkNe,27.87,42.95,0.52
5/24/20 10:00,4135001,HmiyD2TTLFNqkNe,28.24,43.06,0.58
5/24/20 10:15,4135001,HmiyD2TTLFNqkNe,28.49,43.79,0.59
5/24/20 10:30,4135001,HmiyD2TTLFNqkNe,28.98,47.53,0.72
5/24/20 10:45,4135001,HmiyD2TTLFNqkNe,29.53,52.17,0.88
5/24/20 11:00,4135001,HmiyD2TTLFNqkNe,29.89,56.55,0.78
5/24/20 11:15,4135001,HmiyD2TTLFNqkNe,30.17,54.68,0.87
5/24/20 11:30,4135001,HmiyD2TTLFNqkNe,30.65,58.19,0.96
5/24/20 11:45,4135001,HmiyD2TTLFNqkNe,31.09,57.58,0.86
5/24/20 12:00,4135001,HmiyD2TTLFNqkNe,30.97,58.32,0.97
5/24/20 12:15,4135001,HmiyD2TTLFNqkNe,31.86,60.33,0.98
5/24/20 12:30,4135001,HmiyD2TTLFNqkNe,31.86,60.43,0.95
5/24/20 12:45,4135001,HmiyD2TTLFNqkNe,32.27,61.35,0.94
5/24/20 13:00,4135001,HmiyD2TTLFNqkNe,32.53,61.74,0.94
5/24/20 13:15,4135001,HmiyD2TTLFNqkNe,32.85,60.96,0.92
5/24/20 13:30,4135001,HmiyD2TTLFNqkNe,33.08,61.58,0.79
5/24/20 13:45,4135001,HmiyD2TTLFNqkNe,33.32,57.53,0.85
5/24/20 14:00,4135001,HmiyD2TTLFNqkNe,33.68,59.17,0.83
5/24/20 14:15,4135001,HmiyD2TTLFNqkNe,33.55,58.27,0.83
5/24/20 14:30,4135001,HmiyD2TTLFNqkNe,33.79,56.12,0.67
5/24/20 14:45,4135001,HmiyD2TTLFNqkNe,33.42,52.48,0.68
5/24/20 15:00,4135001,HmiyD2TTLFNqkNe,33.76,52.99,0.68
5/24/20 15:15,4135001,HmiyD2TTLFNqkNe,33.76,54.01,0.48
5/24/20 15:30,4135001,HmiyD2TTLFNqkNe,33.28,45.37,0.24
5/24/20 15:45,4135001,HmiyD2TTLFNqkNe,32.82,40.10,0.21
5/24/20 16:00,4135001,HmiyD2TTLFNqkNe,32.73,38.61,0.29
5/24/20 16:15,4135001,HmiyD2TTLFNqkNe,33.25,42.48,0.29
5/24/20 16:30,4135001,HmiyD2TTLFNqkNe,32.83,40.12,0.24
5/24/20 16:45,4135001,HmiyD2TTLFNqkNe,32.73,39.12,0.30
5/24/20 17:00,4135001,HmiyD2TTLFNqkNe,32.86,40.37,0.29
5/24/20 17:15,4135001,HmiyD2TTLFNqkNe,32.52,38.30,0.20
5/24/20 17:30,4135001,HmiyD2TTLFNqkNe,31.93,35.02,0.14
5/24/20 17:45,4135001,HmiyD2TTLFNqkNe,31.37,32.59,0.09
5/24/20 18:00,4135001,HmiyD2TTLFNqkNe,30.76,30.55,0.05
5/24/20 18:15,4135001,HmiyD2TTLFNqkNe,30.16,29.09,0.03
5/24/20 18:30,4135001,HmiyD2TTLFNqkNe,29.69,28.06,0.01
5/24/20 18:45,4135001,HmiyD2TTLFNqkNe,29.19,27.26,0.00
5/24/20 19:00,4135001,HmiyD2TTLFNqkNe,28.81,26.65,0.00
5/24/20 19:15,4135001,HmiyD2TTLFNqkNe,28.42,26.36,0.00
5/24/20 19:30,4135001,HmiyD2TTLFNqkNe,28.04,26.16,0.00
5/24/20 19:45,4135001,HmiyD2TTLFNqkNe,27.72,25.95,0.00
5/24/20 20:00,4135001,HmiyD2TTLFNqkNe,27.46,26.06,0.00
5/24/20 20:15,4135001,HmiyD2TTLFNqkNe,27.12,25.60,0.00
5/24/20 20:30,4135001,HmiyD2TTLFNqkNe,26.94,25.48,0.00
5/24/20 20:45,4135001,HmiyD2TTLFNqkNe,26.81,25.44,0.00
5/24/20 21:00,4135001,HmiyD2TTLFNqkNe,26.72,24.97,0.00
5/24/20 21:15,4135001,HmiyD2TTLFNqkNe,26.06,23.81,0.00
5/24/20 21:30,4135001,HmiyD2TTLFNqkNe,25.32,23.22,0.00
5/24/20 21:45,4135001,HmiyD2TTLFNqkNe,25.06,23.15,0.00
5/24/20 22:00,4135001,HmiyD2TTLFNqkNe,24.84,23.14,0.00
5/24/20 22:15,4135001,HmiyD2TTLFNqkNe,24.76,23.25,0.00
5/24/20 22:30,4135001,HmiyD2TTLFNqkNe,24.65,23.20,0.00
5/24/20 22:45,4135001,HmiyD2TTLFNqkNe,24.40,23.27,0.00
5/24/20 23:00,4135001,HmiyD2TTLFNqkNe,24.31,23.17,0.00
5/24/20 23:15,4135001,HmiyD2TTLFNqkNe,24.18,22.93,0.00
5/24/20 23:30,4135001,HmiyD2TTLFNqkNe,24.17,22.93,0.00
5/24/20 23:45,4135001,HmiyD2TTLFNqkNe,23.78,22.76,0.00
5/25/20 0:00,4135001,HmiyD2TTLFNqkNe,23.52,22.54,0.00
5/25/20 0:15,4135001,HmiyD2TTLFNqkNe,23.58,22.52,0.00
5/25/20 0:30,4135001,HmiyD2TTLFNqkNe,23.79,22.67,0.00
5/25/20 0:45,4135001,HmiyD2TTLFNqkNe,23.82,22.74,0.00
5/25/20 1:00,4135001,HmiyD2TTLFNqkNe,23.81,22.72,0.00
5/25/20 1:15,4135001,HmiyD2TTLFNqkNe,23.84,22.72,0.00
5/25/20 1:30,4135001,HmiyD2TTLFNqkNe,23.77,22.56,0.00
5/25/20 1:45,4135001,HmiyD2TTLFNqkNe,23.75,22.52,0.00
5/25/20 2:00,4135001,HmiyD2TTLFNqkNe,23.75,22.56,0.00
5/25/20 2:15,4135001,HmiyD2TTLFNqkNe,23.72,22.52,0.00
5/25/20 2:30,4135001,HmiyD2TTLFNqkNe,23.66,22.53,0.00
5/25/20 2:45,4135001,HmiyD2TTLFNqkNe,23.56,22.45,0.00
5/25/20 3:00,4135001,HmiyD2TTLFNqkNe,23.54,22.33,0.00
5/25/20 3:15,4135001,HmiyD2TTLFNqkNe,23.55,22.28,0.00
5/25/20 3:30,4135001,HmiyD2TTLFNqkNe,23.57,22.25,0.00
5/25/20 3:45,4135001,HmiyD2TTLFNqkNe,23.54,22.20,0.00
5/25/20 4:00,4135001,HmiyD2TTLFNqkNe,23.47,22.17,0.00
5/25/20 4:15,4135001,HmiyD2TTLFNqkNe,23.39,22.07,0.00
5/25/20 4:30,4135001,HmiyD2TTLFNqkNe,23.42,22.18,0.00
5/25/20 4:45,4135001,HmiyD2TTLFNqkNe,23.45,22.16,0.00
5/25/20 5:00,4135001,HmiyD2TTLFNqkNe,23.36,21.58,0.00
5/25/20 5:15,4135001,HmiyD2TTLFNqkNe,23.18,21.20,0.00
5/25/20 5:30,4135001,HmiyD2TTLFNqkNe,23.07,20.99,0.00
5/25/20 5:45,4135001,HmiyD2TTLFNqkNe,22.93,21.10,0.00
5/25/20 6:00,4135001,HmiyD2TTLFNqkNe,22.90,21.02,0.01
5/25/20 6:15,4135001,HmiyD2TTLFNqkNe,23.02,21.45,0.03
5/25/20 6:30,4135001,HmiyD2TTLFNqkNe,23.31,22.08,0.05
5/25/20 6:45,4135001,HmiyD2TTLFNqkNe,23.52,22.77,0.08
5/25/20 7:00,4135001,HmiyD2TTLFNqkNe,23.79,23.58,0.15
5/25/20 7:15,4135001,HmiyD2TTLFNqkNe,24.00,25.62,0.20
5/25/20 7:30,4135001,HmiyD2TTLFNqkNe,24.31,28.33,0.20
5/25/20 7:45,4135001,HmiyD2TTLFNqkNe,24.45,30.01,0.28
5/25/20 8:00,4135001,HmiyD2TTLFNqkNe,24.69,31.77,0.24
5/25/20 8:15,4135001,HmiyD2TTLFNqkNe,24.93,34.99,0.44
5/25/20 8:30,4135001,HmiyD2TTLFNqkNe,25.73,40.26,0.50
5/25/20 8:45,4135001,HmiyD2TTLFNqkNe,26.39,43.30,0.56
5/25/20 9:00,4135001,HmiyD2TTLFNqkNe,26.97,45.55,0.62
5/25/20 9:15,4135001,HmiyD2TTLFNqkNe,27.71,48.36,0.67
5/25/20 9:30,4135001,HmiyD2TTLFNqkNe,28.17,49.31,0.71
5/25/20 9:45,4135001,HmiyD2TTLFNqkNe,28.55,51.14,0.76
5/25/20 10:00,4135001,HmiyD2TTLFNqkNe,28.69,52.74,0.80
5/25/20 10:15,4135001,HmiyD2TTLFNqkNe,29.22,53.50,0.83
5/25/20 10:30,4135001,HmiyD2TTLFNqkNe,29.57,55.37,0.86
5/25/20 10:45,4135001,HmiyD2TTLFNqkNe,29.84,58.03,0.89
5/25/20 11:00,4135001,HmiyD2TTLFNqkNe,30.38,59.36,0.91
5/25/20 11:15,4135001,HmiyD2TTLFNqkNe,30.99,60.13,0.93
5/25/20 11:30,4135001,HmiyD2TTLFNqkNe,31.04,60.58,0.95
5/25/20 11:45,4135001,HmiyD2TTLFNqkNe,31.56,58.14,0.96
5/25/20 12:00,4135001,HmiyD2TTLFNqkNe,31.60,58.97,0.97
5/25/20 12:15,4135001,HmiyD2TTLFNqkNe,32.02,58.26,0.97
5/25/20 12:30,4135001,HmiyD2TTLFNqkNe,32.30,58.67,0.97
5/25/20 12:45,4135001,HmiyD2TTLFNqkNe,32.37,60.75,0.96
5/25/20 13:00,4135001,HmiyD2TTLFNqkNe,32.79,60.10,0.95
5/25/20 13:15,4135001,HmiyD2TTLFNqkNe,33.25,60.87,0.91
5/25/20 13:30,4135001,HmiyD2TTLFNqkNe,33.43,60.26,0.87
5/25/20 13:45,4135001,HmiyD2TTLFNqkNe,33.48,59.38,0.88
5/25/20 14:00,4135001,HmiyD2TTLFNqkNe,33.32,58.81,0.86
5/25/20 14:15,4135001,HmiyD2TTLFNqkNe,33.54,59.18,0.80
5/25/20 14:30,4135001,HmiyD2TTLFNqkNe,33.76,56.66,0.74
5/25/20 14:45,4135001,HmiyD2TTLFNqkNe,34.10,54.99,0.76
5/25/20 15:00,4135001,HmiyD2TTLFNqkNe,34.38,57.55,0.75
5/25/20 15:15,4135001,HmiyD2TTLFNqkNe,34.23,54.87,0.68
5/25/20 15:30,4135001,HmiyD2TTLFNqkNe,34.28,49.95,0.50
5/25/20 15:45,4135001,HmiyD2TTLFNqkNe,34.63,50.89,0.63
5/25/20 16:00,4135001,HmiyD2TTLFNqkNe,34.71,51.99,0.55
5/25/20 16:15,4135001,HmiyD2TTLFNqkNe,34.31,46.15,0.31
5/25/20 16:30,4135001,HmiyD2TTLFNqkNe,33.71,39.09,0.13
5/25/20 16:45,4135001,HmiyD2TTLFNqkNe,32.85,34.76,0.09
5/25/20 17:00,4135001,HmiyD2TTLFNqkNe,32.63,33.21,0.08
5/25/20 17:15,4135001,HmiyD2TTLFNqkNe,32.45,32.52,0.07
5/25/20 17:30,4135001,HmiyD2TTLFNqkNe,32.22,31.91,0.05
5/25/20 17:45,4135001,HmiyD2TTLFNqkNe,30.91,30.83,0.04
5/25/20 18:00,4135001,HmiyD2TTLFNqkNe,29.41,28.88,0.03
5/25/20 18:15,4135001,HmiyD2TTLFNqkNe,28.77,27.36,0.02
5/25/20 18:30,4135001,HmiyD2TTLFNqkNe,27.89,26.17,0.00
5/25/20 18:45,4135001,HmiyD2TTLFNqkNe,27.15,25.13,0.00
5/25/20 19:00,4135001,HmiyD2TTLFNqkNe,26.84,24.81,0.00
5/25/20 19:15,4135001,HmiyD2TTLFNqkNe,26.80,24.56,0.00
5/25/20 19:30,4135001,HmiyD2TTLFNqkNe,26.53,23.83,0.00
5/25/20 19:45,4135001,HmiyD2TTLFNqkNe,26.14,23.17,0.00
5/25/20 20:00,4135001,HmiyD2TTLFNqkNe,25.98,22.61,0.00
5/25/20 20:15,4135001,HmiyD2TTLFNqkNe,25.93,23.00,0.00
5/25/20 20:30,4135001,HmiyD2TTLFNqkNe,26.35,24.13,0.00
5/25/20 20:45,4135001,HmiyD2TTLFNqkNe,26.67,25.03,0.00
5/25/20 21:00,4135001,HmiyD2TTLFNqkNe,26.75,25.32,0.00
5/25/20 21:15,4135001,HmiyD2TTLFNqkNe,26.74,25.46,0.00
5/25/20 21:30,4135001,HmiyD2TTLFNqkNe,25.06,25.03,0.00
5/25/20 21:45,4135001,HmiyD2TTLFNqkNe,23.23,23.10,0.00
5/25/20 22:00,4135001,HmiyD2TTLFNqkNe,22.50,21.94,0.00
5/25/20 22:15,4135001,HmiyD2TTLFNqkNe,22.44,21.60,0.00
5/25/20 22:30,4135001,HmiyD2TTLFNqkNe,22.48,21.49,0.00
5/25/20 22:45,4135001,HmiyD2TTLFNqkNe,22.55,21.03,0.00
5/25/20 23:00,4135001,HmiyD2TTLFNqkNe,22.54,20.40,0.00
5/25/20 23:15,4135001,HmiyD2TTLFNqkNe,22.50,20.07,0.00
5/25/20 23:30,4135001,HmiyD2TTLFNqkNe,22.47,19.82,0.00
5/25/20 23:45,4135001,HmiyD2TTLFNqkNe,22.38,19.72,0.00
